id,headline,make_model,year,type,price_nightly,sleeps,length,fresh_water_tank,electric_service,generator_included,lat,lng,state,city,review_score,review_count,is_instant_book,search_county,has_bathroom,has_generator
1715708,Just Fun Journeys,Thor Motor Coach Gemini AWD 23TW,2022,Class B Camping Van,185.0,4,23.0,31.0,30.0,24,35.89,-81.52,NC,Lenoir,100.0,2,True,Alexander County,1,1
1746285,2020 Airstream Interstate Tommy Bahama 4x4,Airstream RV Tommy Bahama Interstate Lounge,2020,Class B Camping Van,245.0,4,24.0,26.0,30.0,4,35.64,-80.47,NC,Salisbury,88.0,5,True,Alexander County,1,1
1667749,Winny the 4x4 Winnebago,Winnebago Revel 44E,2022,Class B Camping Van,225.0,2,19.0,20.0,30.0,0,35.25,-80.87,NC,Charlotte,100.0,6,True,Alexander County,1,0
1717084,1990 Volkswagen Vanagon Adventurewagen,Volkswagen Vanagon Adventurewagen,1990,Class B Camping Van,165.0,4,15.0,25.0,15.0,0,35.57,-80.98,NC,Sherrills Ford,0.0,0,False,Alexander County,1,0
1750129,Airstream Interstate Luxury Camper Travel Van,Airstream RV Interstate Lounge Extended,2013,Class B Camping Van,189.0,4,24.0,26.0,30.0,4,35.64,-80.47,NC,Salisbury,0.0,0,True,Alexander County,1,1
1742398,,Winnebago Revel 44E,2020,Class B Camping Van,277.0,3,19.0,,30.0,4,35.43,-80.62,NC,Concord,100.0,1,True,Alexander County,0,1
1754354,Cybertruck 4X4 Camper,other Tesla Cybertruck,2025,Class B Camping Van,199.0,3,19.0,,50.0,4,35.64,-80.47,NC,Salisbury,0.0,0,True,Alexander County,0,1
1757653,"Compact Adventure Van–Drive, Park, Sleep Anywhere",Ford E-150 Custom Camper Van,2007,Class B Camping Van,115.0,2,18.0,22.0,15.0,0,35.36,-80.82,NC,Mecklenburg County,0.0,0,False,Alexander County,1,0
1580488,Airstream Interstate 24gl Luxury Mercedes-Seats 9,Airstream RV Interstate 24gl Ext,2021,Class B Camping Van,320.0,4,24.0,,30.0,4,35.24,-81.33,NC,Kings Mountain,100.0,4,False,Alexander County,0,1
1700196,Meet  Rhinox - 2023 Winnebago Solis 59PX,Winnebago Solis 59PX,2023,Class B Camping Van,220.0,4,21.0,20.0,30.0,4,35.0,-80.81,NC,Waxhaw,100.0,9,False,Anson County,1,1
1733266,,Ultimate Toys Ultimate RV Std. Model,2025,Class B Camping Van,400.0,2,24.0,,,4,35.23,-80.83,NC,Charlotte,0.0,0,True,Anson County,0,1
1698315,The Barbie Dream Van— 2021 Thor Rize—,Thor Motor Coach Scope 18M,2021,Class B Camping Van,256.0,2,17.0,20.0,30.0,5,35.19,-79.4,NC,Southern Pines,0.0,0,False,Anson County,1,1
1726639,Thor Sanctuary | Ultimate Mercedes Adventure Van,Thor Motor Coach Sanctuary 19L,2021,Class B Camping Van,200.0,2,19.0,19.0,30.0,0,35.51,-82.42,NC,Fletcher,100.0,5,True,Avery County,1,0
1643490,2002 Coach House Platinum 232XL FS,Coach House Platinum 232XL FS,2002,Class B Camping Van,133.0,2,23.0,,,4,35.74,-82.64,NC,Alexander,0.0,0,False,Avery County,0,1
1695125,Executive Sprinter,Coachmen RV Galleria 24D,2018,Class B Camping Van,199.0,2,24.0,,200.0,0,35.51,-77.02,NC,Chocowinity,0.0,0,False,Beaufort County,0,0
1594989,No Plan Van!,Ford Ford Transit 250,2015,Class B Camping Van,150.0,2,19.5,,,0,34.33,-77.89,NC,Castle Hayne,100.0,6,False,Bladen County,0,0
1634911,2022 Coachmen RV Galleria 24T,Coachmen RV Galleria 24T,2022,Class B Camping Van,229.0,2,24.0,,,4,34.15,-77.9,NC,Wilmington,88.571,7,True,Bladen County,0,1
1697395,"Foxy Roxy 2021 Ram Promaster ""Glamping""",Dodge Ram Promaster Ram Promaster 2500,2021,Class B Camping Van,206.0,3,20.0,30.0,300.0,0,34.36,-77.7,NC,Hampstead,100.0,2,False,Brunswick County,1,0
1686833,2024 Ultimate Toys (Brand NEW Model!!!),Midwest Automotive Designs Daycruiser Floorplan 1,2024,Class B Camping Van,375.0,10,24.0,24.0,,-1,35.49,-82.5,NC,Asheville,100.0,3,False,Buncombe County,1,0
1246886,2014 SUMPVEE v3 Ram Promaster Camper van,Ram Promaster 1500,2014,Class B Camping Van,220.0,2,17.0,5.0,15.0,0,35.39,-82.58,NC,Mills River,96.364,11,True,Buncombe County,0,0
1593296,Deazy: RAM ProMaster Camper Van,Dodge RAM ProMaster 2500,2020,Class B Camping Van,175.0,2,18.0,21.0,15.0,24,35.57,-82.83,NC,Canton,100.0,1,False,Buncombe County,1,1
1611115,Lithium & Luxury: 2020 Winnebago Boldt 70 KL,Winnebago Boldt 70 KL,2020,Class B Camping Van,349.0,2,23.0,21.0,30.0,24,35.48,-82.44,NC,Fletcher,100.0,1,False,Buncombe County,1,1
1456252,'The Hummingbird' | 2019 Mercedes Sprinter 12-seat,mercedes sprinter 2500,2019,Class B Camping Van,355.0,2,19.0,,,0,35.59,-82.6,NC,Asheville,0.0,0,False,Buncombe County,0,0
1728629,2024 Dave & Matt Vans Ram Promaster LV 5.1,Dave & Matt Vans Ram Promaster LV 5.1,2024,Class B Camping Van,250.0,2,19.0,7.0,30.0,0,35.44,-82.52,NC,Fletcher,0.0,0,False,Buncombe County,0,0
1033800,Luxurious Mercedes,Coachmen RV Galleria 24Q,2018,Class B Camping Van,200.0,2,24.0,,,2,35.25,-82.61,NC,Brevard,100.0,9,False,Buncombe County,0,1
1524085,Adventure Van - Pleasure-Way Plateau TS,Pleasure-Way Plateau TS,2013,Class B Camping Van,225.0,2,22.0,,30.0,4,35.17,-81.0,NC,Charlotte,100.0,6,False,Cabarrus County,0,1
1607820,<<< STEALTH CAMPER ALERT >>>,Winnebago Solis 59PX,2021,Class B Camping Van,229.0,5,21.0,25.0,30.0,4,36.69,-76.25,VA,Chesapeake,100.0,9,False,Camden County,1,1
1648674,2022 Winnebago 59K - The Perfect Camper Van (VA),Winnebago Travato 59K,2022,Class B Camping Van,209.0,2,21.0,21.0,,3,36.99,-76.55,VA,Carrollton,100.0,2,True,Camden County,1,1
1758491,Oceano,Thor Motor Coach Rize 18M,2023,Class B Camping Van,180.0,2,17.0,18.0,30.0,4,36.94,-76.24,VA,Norfolk,0.0,0,False,Camden County,1,1
1702993,2014 Villagio 25HAB,Renegade Villagio 25HAB,2014,Class B Camping Van,211.0,3,25.0,,50.0,4,36.98,-76.61,VA,Smithfield,0.0,0,True,Gates County,0,1
1624585,2019 Mercedes Benz Sprinter 2500,Mercedes Benz Sprinter 2500,2019,Class B Camping Van,230.0,2,19.0,10.0,30.0,0,35.93,-84.04,TN,Knoxville,96.0,5,False,Graham County,0,0
1677704,Great Smoky Mountain Sprinter - Sleeps 3!,Winnebago Revel 44E,2019,Class B Camping Van,210.0,3,19.0,,30.0,0,35.91,-84.03,TN,Knoxville,90.0,4,True,Graham County,0,0
1589289,"LUXURY 10 passengers VAN w TV, Kitchenette, Toilet",Midwest Automotive Designs Daycruiser D6,2022,Class B Camping Van,375.0,2,24.0,,,0,34.88,-82.26,SC,Greer,70.0,2,False,Henderson County,0,0
1625901,2023 ULTIMATE LUXURY SPRINTER VAN,Midwest Automotive Designs Daycruiser D6,2023,Class B Camping Van,325.0,2,24.0,18.0,12.0,0,41.31,-81.82,OH,Strongsville,100.0,12,False,Ashland County,1,0
1449790,2015 Roadtrek E-Trek - Named Goldie!,Roadtrek E-Trek E-Trek,2015,Class B Camping Van,285.0,4,24.0,36.0,30.0,24,41.36,-81.95,OH,Olmsted Township,84.545,22,False,Ashland County,1,1
1756032,2022 Mercedes Sprinter Van,Ultimate Toys Ultimate RV Std. Model,2022,Class B Camping Van,800.0,2,24.0,,,4,41.73,-81.02,OH,Madison,0.0,0,False,Ashtabula County,0,1
1757226,Neidhart Sprinter Van - 2025 OGV vcruise,OGV Luxury Coach V-RV 7RL,2025,Class B Camping Van,425.0,1,27.0,28.0,30.0,0,41.11,-80.89,OH,Jackson Township,0.0,0,False,Carroll County,1,0
1242788,2019 wayfarer Walt,Airstream RV Interstate Grand Tour EXT Std. Model,2019,Class B Camping Van,200.0,2,19.0,,30.0,24,41.01,-80.67,OH,Youngstown,0.0,0,False,Carroll County,0,1
1602035,2022 Winnebago Solis - Family Friendly - Off Grid,Winnebago Solis 59P,2022,Class B Camping Van,213.0,5,20.0,20.0,55.0,24,40.04,-83.02,OH,Columbus,98.333,12,False,Champaign County,1,1
1758526,The Silver Bullet - Solis 59P,Winnebago Solis 59P,2022,Class B Camping Van,213.0,5,20.0,20.0,30.0,4,40.18,-82.99,OH,Lewis Center,0.0,0,False,Champaign County,1,1
1658407,Mo - 2022 Thor Tellaro 20KT *Pet friendly,Thor Motor Coach Tellaro 20K,2022,Class B Camping Van,226.0,3,21.0,27.0,30.0,24,40.12,-82.93,OH,Westerville,100.0,11,False,Champaign County,1,1
1637413,2022 RAM Promaster 2500  - Sleeps 2 - Off Grid,Unknown RAM Promaster 2500,2022,Class B Camping Van,245.0,2,19.0,30.0,400.0,24,40.76,-80.13,PA,Zelienople,100.0,8,False,Columbiana County,1,1
1757195,Crossie Campervan: Adventure-Ready Comfort for Two,Coachmen RV Crossfit 22D,2019,Class B Camping Van,200.0,2,22.0,18.0,,4,41.36,-81.45,OH,Solon,0.0,0,False,Cuyahoga County,1,1
1717039,NEW! 2024 Mercedes Benz Luxe Cruiser w/ Bathroom!,Midwest Automotive Designs Daycruiser 144 Plan A,2024,Class B Camping Van,385.0,2,19.5,18.0,,0,33.35,-96.59,TX,Anna,0.0,0,False,Bryan County,1,0
1755453,"The Mesa, a Boho Chic Custom Campervan",Roam Overland The Mesa 159 Ext,2019,Class B Camping Van,225.0,2,25.0,,,4,35.41,-97.75,OK,Mustang,0.0,0,False,Caddo County,0,1
1720590,2024 Thor Scope 18G,Thor Motor Coach Scope 18G,2024,Class B Camping Van,295.0,4,18.0,,,24,35.4,-97.6,OK,Oklahoma City,0.0,0,False,Caddo County,0,1
1553419,2022 Winnabago Solis 59PX Pop-top...Get outdoors!!,Winnabago Solis 59PX,2022,Class B Camping Van,250.0,4,21.0,21.0,30.0,4,35.66,-97.57,OK,Edmond,100.0,8,False,Canadian County,1,1
1742191,Adventure ready camper van,Unknown Vandrews Adventure Sprinter High Roof 144,2007,Class B Camping Van,150.0,4,20.0,,,4,35.69,-97.37,OK,Arcadia,100.0,1,True,Canadian County,0,1
1749390,Dazzle,Thor Motor Coach Dazzle 2LB,2024,Class B Camping Van,250.0,2,21.0,21.0,30.0,4,35.4,-96.82,OK,Shawnee,0.0,0,False,Cleveland County,1,1
1736376,Vantonio Banderas - Winnebago Boldt 70BL,Winnebago Boldt 70 BL,2020,Class B Camping Van,175.0,2,23.0,21.0,30.0,0,36.15,-96.03,OK,Tulsa,100.0,3,False,Creek County,1,0
1685015,2024 Ultimate Toys Coach: Luxe Mercedes Sprinter,Ultimate Toys Ultimate RV Std. Model,2024,Class B Camping Van,1000.0,2,24.0,,,0,36.05,-95.92,OK,Tulsa,100.0,2,False,Creek County,0,0
1752042,"2024 Thor Tellaro 20A ""Sasquatch2""",Thor Motor Coach Tellaro 20A,2024,Class B Camping Van,239.0,4,21.0,27.0,30.0,4,44.28,-123.17,OR,Harrisburg,0.0,0,True,Benton County,1,1
1736701,Blanca - 2021 Winnebago Solis 59PX - Sleeps 4!,Winnebago Solis 59PX,2021,Class B Camping Van,199.0,4,21.0,,30.0,4,44.57,-123.26,OR,Corvallis,90.0,2,True,Benton County,0,1
1758410,Flyaway adventure Van,Outdoors RV Ford 18ft,2016,Class B Camping Van,165.0,4,18.0,,,4,44.13,-123.1,OR,Eugene,0.0,0,True,Benton County,0,1
1754871,2022 Activan Mercedes-Benz 2500 Sprinter 170 4X4,Activan Mercedes-Benz Cypress 170,2022,Class B Camping Van,240.0,2,24.0,42.0,30.0,0,44.84,-123.03,OR,Salem,0.0,0,False,Benton County,1,0
1671227,2016 FORD TRANSIT 250,FORD TRANSIT 250,2016,Class B Camping Van,203.0,4,19.0,,,4,43.93,-123.02,OR,Creswell,100.0,2,False,Benton County,0,1
1701571,4 Wheel Fun! 2020 Winnebago Revel 44E,Winnebago Revel 44E,2020,Class B Camping Van,213.0,2,19.0,21.0,30.0,0,45.2,-122.59,OR,Canby,100.0,1,False,Clackamas County,1,0
1724043,"""TravelDodge"" 2022 Winnebago Solis 59P",Winnebago Solis 59P,2022,Class B Camping Van,192.0,4,19.0,20.0,30.0,0,45.41,-122.54,OR,Clackamas County,100.0,6,False,Clackamas County,1,0
1705265,"""Ruby"" 2022 Winnebago Solis 59PX",Winnebago Solis 59PX,2022,Class B Camping Van,220.0,4,21.0,21.0,30.0,4,45.45,-122.73,OR,Portland,98.75,16,True,Clackamas County,1,1
1708814,"2021 Ford Transit AWD, Hot shower, roof deck",Ford Transit T-250,2021,Class B Camping Van,225.0,2,24.0,35.0,300.0,0,45.54,-122.38,OR,Troutdale,100.0,6,True,Clackamas County,1,0
1704959,Compass - 2022 Winnebago Revel 44E,Winnebago Revel 44E,2022,Class B Camping Van,210.0,2,19.0,21.0,30.0,0,45.57,-122.66,OR,Portland,100.0,9,False,Clackamas County,1,0
1736698,Gracie - NEW 2025 Winnebago Solis 59PX - Sleeps 4,Winnebago Solis 59PX,2025,Class B Camping Van,199.0,4,21.0,,30.0,4,45.42,-122.68,OR,Lake Oswego,100.0,6,True,Clackamas County,0,1
1662499,Off-Grid Solar 2005 Roadtrek 210P Bike Carrier,Roadtrek Popular 210-Popular,2005,Class B Camping Van,160.0,3,21.0,36.0,30.0,4,45.47,-122.5,OR,Portland,100.0,8,False,Clackamas County,1,1
1533080,2021 winnebago solis 59p,RAM ProMaster 2500 ProMaster 2500,2020,Class B Camping Van,225.0,4,19.0,17.0,30.0,4,45.47,-122.69,OR,Portland,95.789,19,False,Clackamas County,1,1
1571590,Adventure-Ready 2022 Tellaro | Dogs ok | Free WiFi,Thor Motor Coach Tellaro 20AT,2022,Class B Camping Van,245.0,4,21.0,27.0,30.0,24,45.65,-122.62,WA,Vancouver,100.0,3,False,Clackamas County,1,1
1514439,2018 Winnebago Travato 59G,Winnebago Travato 59G,2018,Class B Camping Van,235.0,4,21.0,23.0,,4,45.48,-122.81,OR,Beaverton,90.769,13,False,Clackamas County,1,1
1755444,2016 Sprinter - Fall family & pet adventure van!,Mercedes-Benz Mercedes-Benz Sprinter,2016,Class B Camping Van,138.0,4,19.0,,,4,45.26,-122.69,OR,Canby,0.0,0,False,Clackamas County,0,1
1618389,2022 Winnebago Solis 59P,Winnebago Solis 59P,2022,Class B Camping Van,275.0,4,19.0,21.0,30.0,0,45.46,-122.64,OR,Portland,95.0,4,True,Clackamas County,1,0
1548207,2022 Winnebago Solis 59P,Winnebago Solis 59P,2022,Class B Camping Van,240.0,4,19.0,24.0,30.0,4,45.48,-122.68,OR,Portland,98.182,11,False,Clackamas County,1,1
1582978,Amazing Altitude Adventures!,Winnebago Travato 59K,2022,Class B Camping Van,253.0,2,21.0,18.0,30.0,4,45.59,-122.48,WA,Vancouver,100.0,4,False,Clackamas County,1,1
1491155,2021 Winnebago Solis 59PX,Winnebago Solis 59PX,2021,Class B Camping Van,255.0,4,21.0,26.0,30.0,4,45.48,-122.68,OR,Portland,95.556,9,False,Clackamas County,1,1
1754488,The Wanderer,Winnebago Solis 59P,2022,Class B Camping Van,200.0,4,19.0,,30.0,4,45.41,-122.59,OR,Portland,0.0,0,False,Clackamas County,0,1
1751362,Ford Transit AWD  GRIT Overland  Adventure Van,Ford Ford Ford Transit AWD HR 148 GRIT OVERLAND GO A/T,2022,Class B Camping Van,250.0,4,22.0,21.0,30.0,24,45.42,-122.76,OR,Tigard,0.0,0,True,Clackamas County,1,1
1623736,Gualala Sprinter Van,Dodge Sprinter 2500,2004,Class B Camping Van,205.0,2,17.0,20.0,15.0,24,45.49,-122.72,OR,Portland,85.0,4,False,Clackamas County,1,1
1247043,2020 Winnebago Boldt 70BL 4x4,Winnebago Boldt 70 BL,2020,Class B Camping Van,350.0,3,23.0,,30.0,24,45.61,-122.51,WA,Vancouver,100.0,10,False,Clackamas County,0,1
1755308,AWD Car Glamping Experience | Adventure-Ready VW,Volkswagen Tiguan SE,2012,Class B Camping Van,100.0,2,14.0,,,4,45.57,-122.64,OR,Portland,0.0,0,False,Clackamas County,0,1
1745349,,Unknown Mercedes Benz Sprinter,2019,Class B Camping Van,215.0,2,22.0,,,4,45.58,-122.67,OR,Portland,0.0,0,False,Clackamas County,0,1
1666194,2017 Sprinter Diesel Custom Van (Seats 8),Winnebago Era 70A,2017,Class B Camping Van,9999.0,3,24.0,22.0,,0,45.44,-122.55,OR,Happy Valley,91.429,7,True,Clackamas County,1,0
1673121,Thor Sequence Camping Van,Thor Motor Coach Sequence 20L,2021,Class B Camping Van,9999.0,2,20.0,,30.0,4,45.44,-122.55,OR,Happy Valley,100.0,3,True,Clackamas County,0,1
1545493,2020 Winnebago Revel 4X4 Sprinter,Winnebago Revel Revel,2020,Class B Camping Van,245.0,2,19.0,21.0,200.0,0,45.56,-122.64,OR,Portland,100.0,4,False,Clackamas County,1,0
1714001,1999 Winnebago VW Eurovan Full camper,Winnebago VW Eurovan Full Camper,1999,Class B Camping Van,140.0,4,17.0,12.0,20.0,4,45.54,-122.63,OR,Portland,100.0,1,False,Clackamas County,1,1
1491150,2021 Winnebago Solis 59PX,Winnebago Solis 59PX,2021,Class B Camping Van,255.0,4,21.0,26.0,30.0,4,45.48,-122.68,OR,Portland,96.667,18,False,Clackamas County,1,1
1713987,1997 Winnebago Volkswagen Eurovan full camper,Winnebago Volkswagon Eurovan Camper,1997,Class B Camping Van,140.0,4,16.0,12.0,30.0,4,45.54,-122.63,OR,Portland,100.0,2,False,Clackamas County,1,1
1671165,2019 Freightliner Sprinter - Vanna White 4x4,Freightliner Freightliner Sprinter,2019,Class B Camping Van,209.0,2,22.8,32.0,,0,45.32,-122.97,OR,Newberg,100.0,5,False,Clackamas County,1,0
1741911,"Dodge Promaster, David Matt LV3",dodge promaster david matt LV 3,2024,Class B Camping Van,235.0,2,22.0,,,0,45.61,-122.54,WA,Vancouver,0.0,0,False,Clackamas County,0,0
1538560,Running Water! Solar! Nissan High Top Campervan,Nissan Nissan NV 1500 HI,2013,Class B Camping Van,156.0,2,17.0,6.0,,0,45.49,-122.6,OR,Portland,86.667,6,False,Clackamas County,0,0
1607058,2018 Dodge Ram Promaster 2500 Wheelbase,Dodge Ram Promaster 2500 Wheelbase,2018,Class B Camping Van,140.0,2,19.6,6.0,200.0,0,45.31,-122.79,OR,Wilsonville,100.0,7,False,Clackamas County,0,0
1562498,Pet Friendly Adventure Coach located near PDX,Winnebago Era 70X,2015,Class B Camping Van,191.0,2,24.0,28.0,,4,45.56,-122.61,OR,Portland,80.0,4,False,Clackamas County,1,1
1691914,"2018 WINNEBAGO  ERA 70X 4X4 ""THE KING OF CLASS B""",Winnebago Era 70X,2018,Class B Camping Van,235.0,2,24.0,,30.0,4,45.42,-122.47,OR,Damascus,0.0,0,False,Clackamas County,0,1
1450298,CASCADE - 2019 Mercedes Benz Sprinter 4x4,Mercedes Benz Mercedes Benz Sprinter 4x4,2019,Class B Camping Van,250.0,4,12.0,,,4,45.54,-122.71,OR,Portland,0.0,0,False,Clackamas County,0,1
1686181,AirLine / 2023 Airstream Rangeline,Airstream Rangeline Rangeline,2023,Class B Camping Van,265.0,4,21.0,28.0,30.0,24,45.5,-122.77,OR,Portland,100.0,1,False,Clackamas County,1,1
1713988,2000 Winnebago Volkswagon Eurovan full camper,Winnebago Volkswagon Eurovan Full Camper,2000,Class B Camping Van,140.0,4,16.0,12.0,30.0,4,45.54,-122.63,OR,Portland,90.0,2,False,Clackamas County,1,1
1713990,1997 Winnebago Volkswagon Eurovan camper,Winnebago volkswagon Eurovan Camper,1997,Class B Camping Van,140.0,4,17.0,12.0,20.0,4,45.54,-122.63,OR,Portland,100.0,2,False,Clackamas County,1,1
1713992,2001 Winnebago Volkswagon Eurovan camper,Winnebago Volkswagon Eurovan camper,2001,Class B Camping Van,140.0,4,17.0,12.0,20.0,4,45.54,-122.63,OR,Portland,100.0,1,False,Clackamas County,1,1
1714004,1999 Winnebago Volkswagon Eurovan full camper,Winnebago Volkswagon Eurovan Full camper,1999,Class B Camping Van,140.0,4,16.0,12.0,20.0,4,45.54,-122.63,OR,Portland,0.0,0,False,Clackamas County,1,1
1628436,Mercedes Sprinter/Exploring 21 MPG Diesel!,Mercedes Sprinter Mercedes,2021,Class B Camping Van,275.0,4,22.0,30.0,30.0,0,45.74,-122.48,WA,Brush Prairie,0.0,0,False,Clackamas County,1,0
1709429,2010 Winnebago Era 170X,Winnebago Era 170X,2010,Class B Camping Van,185.0,2,24.0,25.0,30.0,4,45.53,-122.58,OR,Portland,20.0,1,False,Clackamas County,1,1
1737921,“The Bear Den” Camper Van Conversion,ford Econoline E250,2013,Class B Camping Van,191.0,2,18.0,,,4,45.5,-122.9,OR,Hillsboro,0.0,0,True,Clackamas County,0,1
1738028,Autumn Breeze Voyager - Cozy Cedar Camper,Coachmen RV Ford E350,2006,Class B Camping Van,180.0,2,18.0,,,4,45.5,-122.9,OR,Hillsboro,0.0,0,True,Clackamas County,0,1
1541822,2022 Winnebago Revel 4X4,Winnebago Revel 44E,2022,Class B Camping Van,315.0,3,19.5,25.0,30.0,0,45.54,-122.9,OR,Hillsboro,0.0,0,False,Clackamas County,1,0
1753028,Nirvana: Your Luxe Escape into the Wild,Forest River RV Coachmen Pixel 2.0,2026,Class B Camping Van,230.0,4,20.0,29.0,,4,45.6,-123.0,OR,North Plains,0.0,0,False,Clackamas County,1,1
1700978,Luxury Mercedes 24' Pet Friendly Van,Winnebago Era 70X,2016,Class B Camping Van,150.0,2,24.0,,,0,45.21,-123.2,OR,McMinnville,100.0,6,False,Clackamas County,0,0
1646497,Endeavor,Winnebago Solis 59P,2022,Class B Camping Van,250.0,4,19.0,20.0,30.0,0,45.71,-123.92,OR,Nehalem,100.0,7,False,Clatsop County,1,0
1675080,2023 Winnebago Solis 59P,Winnebago Solis 59P,2023,Class B Camping Van,215.0,4,19.75,20.0,,0,44.02,-121.33,OR,Bend,100.0,11,False,Crook County,1,0
1675327,Blue lakes and Skies,Hymer Aktiv Std. Model,2018,Class B Camping Van,234.0,2,19.0,,,24,44.24,-121.2,OR,Redmond,100.0,8,False,Crook County,0,1
1737742,Midnight Adventurer,Thor Motor Coach Tranquility 19L,2024,Class B Camping Van,199.0,3,19.0,,30.0,4,44.32,-121.24,OR,Redmond,100.0,2,True,Crook County,0,1
1702686,Camper Van Seats & Sleeps 4,Ford Transit 250,2023,Class B Camping Van,212.0,4,22.0,30.0,30.0,0,44.05,-121.32,OR,Bend,100.0,1,True,Crook County,1,0
1658701,1990 Champiom TransVan M-206-RD-FA,Champiom TransVan M-206-RD-FA,1990,Class B Camping Van,100.0,3,21.0,25.0,30.0,0,44.06,-121.27,OR,Bend,0.0,0,False,Crook County,1,0
1575609,White Knight,Dodge Ram Pro Master,2021,Class B Camping Van,289.0,2,17.75,,,4,44.05,-121.27,OR,Bend,0.0,0,False,Crook County,0,1
1636780,Lady Grey - 2022 Thor Tranquility Camper Van,Thor Motor Coach Tranquility 19p,2022,Class B Camping Van,217.0,3,19.0,19.0,,4,44.08,-121.26,OR,Bend,100.0,5,True,Crook County,1,1
1662630,The Silver Lining - 2023 Mercedes-Benz Sprinter,Thor Motor Coach Tranquility 19P,2023,Class B Camping Van,218.0,3,20.0,28.0,30.0,4,44.08,-121.26,OR,Bend,100.0,4,True,Crook County,1,1
1703426,"Avo-Launch, 2024 Mercedes Sprinter - King Size Bed",Entegra Coach Launch 19Y,2024,Class B Camping Van,218.0,4,21.0,28.0,30.0,4,44.08,-121.26,OR,Bend,100.0,1,True,Crook County,1,1
1676867,SASSY-2022 Van Doit Liv Class B AWD Camper Van,Van Dolt Liv Class B Class B,2022,Class B Camping Van,199.0,2,20.0,20.0,30.0,4,44.08,-121.26,OR,Bend,0.0,0,True,Crook County,1,1
1726615,NEW - 2024 4x4 Mercedes Sprinter Winnebago Revel,Winnebago Revel 44E,2024,Class B Camping Van,227.0,4,19.6,21.0,,4,44.08,-121.26,OR,Bend,0.0,0,False,Crook County,1,1
1707245,2022 Thor Motor Coach Tellaro 20A,Thor Motor Coach Tellaro 20A,2022,Class B Camping Van,200.0,2,21.0,,30.0,4,44.04,-121.3,OR,Bend,0.0,0,False,Crook County,0,1
1450643,BORIS,Ford Ford E-250 Van,1997,Class B Camping Van,150.0,2,19.0,,,4,44.06,-121.34,OR,Bend,0.0,0,True,Crook County,0,1
1744578,2024 Thor Motor Coach Sequence 20A,Thor Motor Coach Sequence 20A,2024,Class B Camping Van,236.0,4,20.0,,,4,42.44,-123.3,OR,Grants Pass,0.0,0,True,Curry County,0,1
1659873,Patsy: 2022 Roadtrek Play Slumber,Roadtrek Ram 3500 Pro Master Cargo,2022,Class B Camping Van,271.0,4,20.9,37.0,400.0,24,42.3,-122.88,OR,Medford,100.0,2,True,Jackson County,1,1
1435162,2019 Winnebago Era 70X Class B,Winnebago Era 70X,2019,Class B Camping Van,125.0,2,24.0,25.0,30.0,4,45.21,-123.22,OR,McMinnville,100.0,22,False,Marion County,1,1
1595011,Vandalf the Red - 2022 Winnebago Solis,Winnebago Solis 59P,2022,Class B Camping Van,220.0,4,19.0,20.0,,0,40.46,-75.96,PA,Leesport,100.0,8,False,Berks County,1,0
1595496,2019 Sunlight Van 2,Sunlight Van 2,2019,Class B Camping Van,225.0,3,19.6,,,0,40.93,-76.87,PA,Lewisburg,100.0,7,False,Clinton County,0,0
1618785,2021 Midwest Automotive Weekender Sprinter,Mercedes Benz Sprinter 3500,2021,Class B Camping Van,284.0,3,21.0,,,4,32.5,-80.3,SC,Edisto Island,0.0,0,False,Beaufort County,0,1
1573718,2022 Thor Motor Coach Sequence 20K,Thor Motor Coach Sequence 20K,2022,Class B Camping Van,191.0,4,21.0,26.0,30.0,0,32.94,-80.12,SC,Summerville,100.0,2,False,Berkeley County,1,0
1577116,Mullet Adventures Presents: 2022 Thor Sequence 20L,Thor Motor Coach Sequence 20L,2022,Class B Camping Van,200.0,2,20.0,,,4,32.86,-80.01,SC,North Charleston,96.0,10,False,Berkeley County,0,1
1727420,,Thor Motor Coach Rize 18M,2022,Class B Camping Van,125.0,2,17.0,,30.0,10,32.89,-80.07,SC,North Charleston,100.0,1,True,Berkeley County,0,1
1580484,2021 Black Hills Adventure Van,Dodge Ram Promaster,2021,Class B Camping Van,185.0,2,19.0,,,0,44.04,-103.21,SD,Rapid City,100.0,8,True,Custer County,0,0
1726904,"""Roosevelt"" Spirit of Adventure 2019 Ford Transit",Ford Transit Van,2019,Class B Camping Van,225.0,2,21.0,20.0,30.0,0,44.07,-103.2,SD,Rapid City,100.0,1,False,Custer County,1,0
1718805,2023 Thor Motor Coach Rize 18M,Thor Motor Coach Rize 18M,2023,Class B Camping Van,275.0,2,17.0,18.0,30.0,8,36.04,-86.78,TN,Brentwood,100.0,7,True,Bedford County,1,1
1734526,,Thor Motor Coach Sequence 20J,2022,Class B Camping Van,200.0,4,21.0,,30.0,0,35.78,-86.9,TN,Thompson's Station,60.0,1,True,Bedford County,0,0
1731165,2023 Entegra Coach Ethos 20T,Entegra Coach Ethos 20T,2023,Class B Camping Van,450.0,2,21.0,27.0,30.0,4,35.9,-86.85,TN,Franklin,0.0,0,False,Bedford County,1,1
1191922,PNW Wander van! Converted sprinter van,Mercedes sprinter 2500,2012,Class B Camping Van,150.0,2,19.5,5.0,,24,36.09,-87.0,TN,Nashville,100.0,1,True,Cheatham County,0,1
